"Maker","Type","Name","Year","Sales","comment","Model","Year_true","Month","price","kudou","kata","TransMission","WheelBase","MinRideHeight","weight","capacity","SeatRaw","NumofDoor","base_color","option_color","種類","engine","過給器","displacement","FuelType","TankCapacity","HorsePower","MaxTorque","FuelEfficiency","overall_length","overall_width","overall_height","interior_length","interior_width","interior_height"
"Nissan","Regular","ラフェスタ",2010,10504,NA,"2.0 ジョイ X",2009,11,179.3,"FF","DBA-B30","CVT",2700,150,1410,7,3,5,"ブレードシルバーメタリック、サファイアブルーパールメタリック、ダイヤモンドシルバーメタリック、サファイアブラックパール","ホワイトパール3コートパール","直列4気筒DOHC","MR20DE","なし",1997,"レギュラー",55,137,20.4,15,4530,1695,1600,2690,1420,1255
"Nissan","Regular","ラフェスタ",2011,16242,NA,"2.0",2011,6,208.4,"FF","DBA-CWEFWN","5AT",2750,135,1500,7,3,5,"アルミニウムシルバーメタリック、メトロポリタングレーパール、カッパーレッドパール","スパークリングブラックパール、クリスタルパールホワイト","直列4気筒DOHC","LF-VDS","なし",1998,"レギュラー",60,150,19,14,4615,1750,1615,2565,1490,1240
"Nissan","Regular","ラフェスタ",2012,14128,NA,"2.0",2011,6,208.4,"FF","DBA-CWEFWN","5AT",2750,135,1500,7,3,5,"アルミニウムシルバーメタリック、メトロポリタングレーパール、カッパーレッドパール","スパークリングブラックパール、クリスタルパールホワイト","直列4気筒DOHC","LF-VDS","なし",1998,"レギュラー",60,150,19,14,4615,1750,1615,2565,1490,1240
"Nissan","Regular","ラフェスタ",2013,8411,NA,"2.0",2013,3,214.5,"FF","DBA-CWFFWN","6AT",2750,135,1480,7,3,5,"アルミニウムシルバーメタリック、メテオグレーパール、ジールレッドパール","スパークリングブラックパール、クリスタルパールホワイト","直列4気筒DOHC","PE-VPS","なし",1997,"レギュラー",60,151,19.4,16.2,4615,1750,1615,2565,1490,1240
"Nissan","Regular","ラフェスタ",2014,3703,NA,"2.0",2014,9,220.6,"FF","DBA-CWFFWN","6AT",2750,135,1480,7,3,5,"アルミニウムシルバーメタリック、メテオグレーパール、ジールレッドパール","スパークリングブラックパール、クリスタルパールホワイト","直列4気筒DOHC","PE-VPS","なし",1997,"レギュラー",60,151,19.4,16.2,4615,1750,1615,2565,1490,1240
"Nissan","Regular","ラフェスタ",2015,2183,NA,"2.0",2014,9,220.6,"FF","DBA-CWFFWN","6AT",2750,135,1480,7,3,5,"アルミニウムシルバーメタリック、メテオグレーパール、ジールレッドパール","スパークリングブラックパール、クリスタルパールホワイト","直列4気筒DOHC","PE-VPS","なし",1997,"レギュラー",60,151,19.4,16.2,4615,1750,1615,2565,1490,1240
"Nissan","Regular","ラフェスタ",2016,1729,NA,"2.0",2016,7,230.4,"FF","DBA-CWFFWN","6AT",2750,135,1490,7,3,5,"アルミニウムシルバーメタリック、メテオグレーパール、ジールレッドパール","スパークリングブラックパール、スノーフレイクホワイトP3コートパール","直列4気筒DOHC","PE-VPS","なし",1997,"レギュラー",60,151,19.4,16.2,4615,1750,1615,2565,1490,1240
"Nissan","Regular","リーフ",2011,10310,NA,"X",2010,12,376.4,"FF","ZAA-ZE0","AT",2700,160,1520,5,2,5,"ブリリアントシルバーメタリック、スーパーブラック、ラディアントレッドパールメタリック","アクアブルー3コートパールメタリック、ホワイトパール3コートパール","なしモーター（電気）","EM61","なし",0,"電気",NA,109,28.6,NA,4445,1770,1545,2080,1460,1185
"Nissan","Regular","リーフ",2012,11115,NA,"S",2012,11,335,"FF","ZAA-AZE0","AT",2700,160,1430,5,2,5,"ブリリアントシルバーメタリック、スーパーブラック、ラディアントレッドパールメタリック、ホワイト、ダークメタルグレーメタリック","アクアブルー3コートパールメタリック、ブリリアントホワイトパール3コートパール","なしモーター（電気）","EM57","なし",0,"電気",NA,109,25.9,NA,4445,1770,1550,2080,1460,1185
"Nissan","Regular","リーフ",2013,13021,NA,"S",2013,4,306.3,"FF","ZAA-AZE0","AT",2700,160,1430,5,2,5,"ブリリアントシルバーメタリック、スーパーブラック、ラディアントレッドパールメタリック、ホワイト、ダークメタルグレーメタリック","アクアブルー3コートパールメタリック、ブリリアントホワイトパール3コートパール","なしモーター（電気）","EM57","なし",0,"電気",NA,109,25.9,NA,4445,1770,1550,2080,1460,1185
"Nissan","Regular","リーフ",2014,14177,NA,"S",2014,3,287.3,"FF","ZAA-AZE0","AT",2700,160,1430,5,2,5,"ブリリアントシルバーメタリック、スーパーブラック、ラディアントレッドパールメタリック、ホワイト、ダークメタルグレーメタリック","アクアブルー3コートパールメタリック、ブリリアントホワイトパール3コートパール","なしモーター（電気）","EM57","なし",0,"電気",NA,109,25.9,NA,4445,1770,1550,2080,1460,1185
"Nissan","Regular","リーフ",2015,9057,NA,"S",2015,3,273.9,"FF","ZAA-AZE0","AT",2700,160,1430,5,2,5,"ブリリアントシルバーメタリック、スーパーブラック、ラディアントレッドパールメタリック、ホワイト、ダークメタルグレーメタリック","アクアブルー3コートパールメタリック、ブリリアントホワイトパール3コートパール","なしモーター（電気）","EM57","なし",0,"電気",NA,109,25.9,NA,4445,1770,1550,2080,1460,1185
"Nissan","Regular","リーフ",2016,14795,NA,"24kWh S",2015,12,280.4,"FF","ZAA-AZE0","AT",2700,160,1430,5,2,5,"ブリリアントシルバーメタリック、スーパーブラック、ラディアントレッドパールメタリック、ダークメタルグレーメタリック","タンジェリンオレンジPM/Sブラック2トーン、ソニックブルーTPM/Sブラック2トーン、タンジェリンオレンジパールメタリック、ソニックブルーチタンパールメタリック、ブリリアントホワイトパール3コートパール","なしモーター（電気）","EM57","なし",0,"電気",NA,109,25.9,NA,4445,1770,1550,2080,1460,1185
"Nissan","Regular","NV200バネット",2009,1361,NA,"1.6 16S",2009,5,186.4,"FF","DBA-M20","4AT",2725,160,1340,7,3,5,"ブリリアントシルバーメタリック、スーパーブラック、ブルーイッシュグリーンメタリック、ローズレッドパール","ホワイトパール3コートパール","直列4気筒DOHC","HR16DE","なし",1597,"レギュラー",55,109,15.5,12.8,4400,1695,1850,NA,NA,NA
